,JPN_UNHEDGED,JPN_HEDGED,AUS_UNHEDGED,AUS_HEDGED,DEU_UNHEDGED,DEU_HEDGED,FRA_UNHEDGED,FRA_HEDGED,CHE_UNHEDGED,CHE_HEDGED,GBR_UNHEDGED,GBR_HEDGED,EQ_UNHEDGED,EQ_HEDGED,RP_UNHEDGED,RP_HEDGED,MV_UNHEDGED,MV_HEDGED
2008-01-31,0.8925450040838057,1.399796772019112,3.783331996077717,1.4967318522560937,1.6808950661781308,2.4627153874973087,1.7845718121724419,2.2381668605080223,2.020159152148021,2.5447442242857727,1.618723323149694,0.8019102080548283,0.9170266546591376,0.8708494705640769,1.4708581881562959,0.871385436521788,1.7144916483967219,0.9044537656984162
2008-02-29,0.9350498096772528,1.3751003310774774,3.8097773609333725,1.4837032770158327,1.7619704489324306,2.466048607155633,1.8411613473627007,2.204214859002914,2.1455831390077575,2.5351706606157824,1.6595169519485655,0.7980904817008313,0.9509326739790449,0.8637826693756032,1.5246885952856948,0.8644580938221892,1.7557892765068652,0.9056779197712647
2008-03-31,0.8521084775457546,1.2734025536893052,3.6900919493554736,1.4102584765845545,1.7416482051353022,2.4053145507081353,1.8335333543350834,2.166220140340047,2.066798431012467,2.4635264202612417,1.615790374196149,0.7732992980720431,0.9194150841752576,0.8314417444259025,1.4737276223509372,0.8324646362654702,1.7006305776396689,0.8820009782737624
2008-04-30,0.927714244907293,1.399735617171289,3.9446020600585987,1.4650591815426668,1.8107582792994827,2.5354836955754556,1.9361867717570111,2.318772132994452,2.1428870514996246,2.6433415637715516,1.6871331858147887,0.8013635851092903,0.9706471640488258,0.8829759849407385,1.5553901816791615,0.8818098426786388,1.7957579158902444,0.9366212442074728
2008-05-31,0.939713009767112,1.4430248943557975,4.058517954926333,1.4898146194967063,1.8518172452777817,2.5972216914966575,1.9799025340170222,2.3750089850178515,2.183925420740531,2.6917798665169457,1.680474092798491,0.7847392063583919,0.9871918275483839,0.8968101532022303,1.5812419386630572,0.893455713592221,1.8412634017487195,0.9594275902531996
2008-06-30,0.8835902457091297,1.3456598513474056,3.791234588537456,1.3590046334766517,1.7217465686344937,2.3869545570262094,1.7812753627569315,2.1112863272837012,2.0075482457263236,2.4674301021261527,1.5753634516820763,0.7136177595376376,0.9148879898707127,0.8188994939083002,1.464620894092046,0.8149383413070717,1.7169114849535343,0.8807849282238601
2008-07-31,0.8519790287236134,1.319372448607927,3.2944916936052415,1.2829114505121633,1.621708922845027,2.375734377178896,1.6563159230065105,2.0759225501227285,1.9251694605414318,2.5089866085170707,1.4428325063986145,0.679613582943114,0.8508129316700755,0.8014588879490986,1.3619853293959971,0.7960658312261117,1.4919547956585062,0.8850815140563919
2008-08-31,0.8444006326767833,1.2632561365612693,3.1812645925952863,1.322129208737185,1.549224511280469,2.372181777989317,1.629942059182504,2.1325490191207988,1.9242866116834003,2.5830182724813824,1.4451405577662542,0.7027855138478922,0.8362438806637216,0.8118005761888576,1.339990819735062,0.8086372827527786,1.4406783827665832,0.8973246546330792
2008-09-30,0.7868304270347356,1.0833228757720803,2.420776764588998,1.2073822959938125,1.309452986606109,2.189018436523984,1.366130432190804,1.9527801114567827,1.7042317846745627,2.3782499423768635,1.188932419582005,0.6124180923197151,0.7086471483036523,0.7308105156899132,1.1369497497898715,0.7280968489011703,1.0962812594603568,0.8270254834446982
2008-10-31,0.6501624373899312,0.8560661339740635,1.9923946960969052,1.034649099642797,0.9651756692872417,1.7107226991536784,1.143043940080656,1.7206355554300283,1.4536406274917595,2.146125849848074,0.9554276098858083,0.5419572798717732,0.5763298317665128,0.6208387760734427,0.9257985723647014,0.6209707459924351,0.8628015772785127,0.704034939537968
2008-11-30,0.6705430965037049,0.8264400340771575,1.9036576990138931,0.9620279186717121,0.975391109425028,1.6416675152616516,1.1476581947281286,1.6399148684029545,1.435328041755167,2.0477049252787785,0.9037467056018461,0.5267095114839955,0.5700613180288647,0.593307652362031,0.9162888479944802,0.5932985392505936,0.8719334878145347,0.6735875157449769
2008-12-31,0.7004545319844558,0.8475073109584292,1.9210121270005303,0.9591691361150285,0.9946094983243373,1.7155221652565715,1.1157446621749867,1.6357770231315703,1.3944720279647802,1.974440624330521,0.9107303746585248,0.5407800946726514,0.5724254340513635,0.5988372534280993,0.9191007809048578,0.5980585772287843,0.8560498373617045,0.6494874035367638
2009-01-31,0.6267415904483209,0.7798621753593845,1.7567350902580428,0.9086085636356335,0.872509278329924,1.5722906103014813,1.0066421389170204,1.5400610962357086,1.2872150774361644,1.8925591126583998,0.8557298848429447,0.5050104073134452,0.5200861298183835,0.5606962731123364,0.8358109633681529,0.5606731183472318,0.7754749624309145,0.6225526809838263
2009-02-28,0.5688684585505978,0.7438412698053488,1.712310410293193,0.8588627366304831,0.8019072950162099,1.4188050515826096,0.9304937073932222,1.3978414750739094,1.174405361857462,1.7147885099161229,0.788254429535826,0.46961485146021265,0.4818873511179564,0.5181838906122967,0.7730978780156587,0.5178743857109878,0.7229597210748221,0.5640754769709702
2009-03-31,0.5788731692127785,0.7630614420551153,1.9833254217097545,0.9283346095238914,0.8437628442242404,1.4815991738530303,0.9732493422442772,1.4509774376176223,1.2088356096683643,1.7565388928609498,0.8334493987131015,0.47530399105649845,0.5108534865757449,0.5376555437082344,0.8172041163362856,0.5372489106868772,0.7945317576881527,0.5778091631002735
2009-04-30,0.6377951901521594,0.8212423477961381,2.2481858859516795,0.9860395741840069,1.0086797697149372,1.7256965179063068,1.141824377791528,1.6577518410050307,1.3988330958751072,1.9706985658025065,0.9557507483804689,0.5187385218259528,0.5881548837484233,0.596705353171285,0.9403895657789443,0.5957214160022338,0.9048960887709352,0.6482564625566739
2009-05-31,0.683330734036,0.878172901875925,2.4015025938673285,1.0023300158810635,1.0783552074549512,1.8029340936507596,1.2286358917931628,1.7434745845139221,1.4798436479492862,2.037946494243476,1.0571891073175683,0.5376995791287893,0.6321433144866919,0.6218651640603213,1.010771288362264,0.6200425003090717,0.9666061502934408,0.6703775037762149
2009-06-30,0.7273818894802297,0.9117100032202379,2.5084461105099662,1.041338720338604,1.0603173478860153,1.7656088171270121,1.2002217498133512,1.6962231133304444,1.4961174275435407,2.0548648946128454,1.0307400030843863,0.5194157730233359,0.6379508283960367,0.6222384048416554,1.020471199077981,0.6198705922882712,1.0096509761390435,0.6759427701065825
2009-07-31,0.7405328429742437,0.9307743988412014,2.8016641825332753,1.1206326151230135,1.1648562763406023,1.9196565272096024,1.3111480233673471,1.8337502189539168,1.637162793988019,2.228732394427371,1.1309912504548196,0.560105797114635,0.6929763681187504,0.6666594727589228,1.1068258115629415,0.6648982729309166,1.1276714157249494,0.7331360579788146
2009-08-31,0.7825819393431162,0.9446373213360081,3.0914889245882784,1.1979288385858706,1.18861032959189,1.9189909292083842,1.4417891301719026,1.978432612971763,1.7659823155991823,2.3398732010961023,1.2069815115950482,0.5997436490879827,0.7421931944665244,0.6981100527096975,1.1855662059523577,0.6980118208871177,1.2443260380822105,0.7696955538992004
2009-09-30,0.7558732121958844,0.9011241501047855,3.4548982510669464,1.2748757517097784,1.2490994013546133,1.9856972656807848,1.5391846062520882,2.0801683418805115,1.847384870497082,2.4050080706900294,1.2488435565224734,0.6187407083280698,0.7771558123527943,0.7171761004794018,1.2375281016348305,0.7183068661801375,1.3905984972272967,0.7911215095906305
2009-10-31,0.7504899722851113,0.8820139435681481,3.429909799983516,1.245832400779392,1.208064712023203,1.9099729514789314,1.4897520087400113,2.002370987436511,1.843870592372463,2.3786132497482275,1.2535981627555064,0.5998035228979488,0.767128268269703,0.6979194720020702,1.2223201893306643,0.6992192380999329,1.3805426015792968,0.782438997941985
2009-11-30,0.6993044530412915,0.8271186904848019,3.4192883403372623,1.2644904535582944,1.21765843385395,1.9682890729690832,1.472798752782586,2.0248198042612353,1.8099391547910475,2.371871961732925,1.251144678093569,0.6052908799709027,0.754969607145198,0.6980120462628687,1.2009298154854915,0.6999464793643063,1.3762674519725404,0.7802214677738966
2009-12-31,0.7460932636405508,0.8915356275255557,3.581848979442219,1.308040120225459,1.2490927050836158,2.061974923396731,1.5215262288042173,2.13591602865079,1.8733242667046879,2.462675401604231,1.2979983145124347,0.6230842447676496,0.7859006328565128,0.7308728565809489,1.2505509642508732,0.7319178790558554,1.4416982943886962,0.8100910367381282
2010-01-31,0.748841136690475,0.8838280957799124,3.2862869532090513,1.2372023572816258,1.1485150359649936,1.9813918620879554,1.4112667662216716,2.0696464546513154,1.7881035333293658,2.435401949383439,1.2164144654512765,0.5970216895478822,0.7413445426851567,0.7082388531087231,1.1822900607485856,0.7087976133221904,1.3227342421486208,0.801119501483999
2010-02-28,0.7387929377302811,0.876189730608995,3.4427786450598106,1.2571879626342986,1.1331570479659,1.9715570910651292,1.3856478108853916,2.04947839043408,1.8579142414763978,2.5156533991090515,1.211508360031212,0.6084699997328779,0.7460007524021063,0.7135424978607783,1.1893588697850195,0.715099539535032,1.3857223263816905,0.8275180191553129
2010-03-31,0.78958830806145,0.9607721505361321,3.687495159797239,1.3255033572050126,1.2170682912583743,2.1403880866181932,1.4643112108639644,2.1895655732681054,1.940997064073702,2.6317133678594486,1.3129680241161652,0.6402659536609444,0.7956249114718551,0.7614985997246585,1.2677882704717591,0.7618814884611438,1.484221002325487,0.8656956613843936
2010-04-30,0.80999932549293,0.968792773722539,3.4280872209256525,1.3091635718681827,1.1438449575393665,2.148851454482542,1.342383147920156,2.147638313275836,1.801996910686324,2.582664088763039,1.2439526626317792,0.6260712828808042,0.7542384727607065,0.753885974132416,1.2036115954207691,0.7534061535632375,1.3798090114323665,0.8495610212574062
2010-05-31,0.7344363979139344,0.8648284342601662,3.097543965639259,1.2075842938338268,1.0810562764838496,2.090584967205108,1.2370485013944594,2.0387725548929034,1.7381198124517359,2.481064105228196,1.1707878629057766,0.5762301001528812,0.7017767761900394,0.7059314111254401,1.1208498665190825,0.7054529716592607,1.2467649746504779,0.8161399557200224
2010-06-30,0.7341895913200851,0.8311143753127528,3.1004184822162077,1.1727022566147118,1.138122027869131,2.102904090907233,1.2774055367715444,2.0096778138130444,1.8196650636587615,2.4269147131105195,1.1617405183882046,0.5423015199970842,0.7164194471542997,0.6874651043781245,1.1443908969635874,0.6862709788269344,1.247921970847125,0.7983357889396959
2010-07-31,0.7583512704651932,0.8371285282292574,3.3109856059260663,1.222368136587657,1.1814300064770589,2.170630254326509,1.357442909835136,2.1238477581133695,1.8960641907848916,2.4967215878931874,1.275023497258735,0.574567935808315,0.757139542206793,0.713458922733696,1.2088479460561499,0.7130335704632457,1.320621734670578,0.82129882350864
2010-08-31,0.7281981990446208,0.7925169132607794,3.4262527770145432,1.2099800364998325,1.1647373870023925,2.107935489898072,1.3328433675560662,2.0540241081971367,1.9535738982732305,2.4763090538178107,1.2664193521203406,0.5649596825529883,0.7554213322091088,0.6956125475559353,1.2054510912828664,0.6961540896753586,1.3638128676021688,0.8145841019705115
2010-09-30,0.7803595082222147,0.8222059744026229,3.757186832609876,1.270983293996303,1.3043531817362712,2.2329410284855387,1.5066438059637324,2.1974600976316236,2.076911817892291,2.5514352276078567,1.3678649914508358,0.5918716424582136,0.8261444262170042,0.7298118384893753,1.3163490003487197,0.7301820947568615,1.4955404874603724,0.839296924756866
2010-10-31,0.7544397056832584,0.8011463502024327,3.8597128111028858,1.2945581692356594,1.351353464812363,2.353597610506704,1.5339383755701572,2.276827003752826,2.089811339343973,2.6083694054772324,1.402275838561467,0.5943905943260542,0.8371032078097702,0.7431501033916481,1.3314856997920856,0.7434912375576276,1.5230602891407434,0.8580254740385692
2010-11-30,0.792712068941252,0.8477582041516172,3.849054919850272,1.2837197972651193,1.3168066833110779,2.368301491043513,1.4151166813184715,2.1728901725559893,2.088356925005402,2.5633634835775116,1.334693462496422,0.5707423479936339,0.8226005404877536,0.7373741686484013,1.310550633580297,0.7361566767185955,1.518854636614954,0.8432207353418717
2010-12-31,0.8349448260433856,0.8834145996246282,4.011442395488454,1.3316012936597104,1.3873408287723448,2.468934164658585,1.5022895103977687,2.2826822174882846,2.1728910922762545,2.6332595510204664,1.4417727311237583,0.6006934860141206,0.8680269162836771,0.7683590124469445,1.382819998666554,0.7669420629680346,1.582933475560397,0.8718300666970208
2011-01-31,0.8474152530477586,0.8935458379548954,4.070910676632315,1.3330049179038945,1.4411597770969848,2.5129454400580022,1.5931567947341339,2.372891555088957,2.1893818111565198,2.6348563540083907,1.4677088566660266,0.5889602837446688,0.8903955927474103,0.7748825118955489,1.4172196107783406,0.7726368398120474,1.6063999306845,0.8800357377522149
2011-02-28,0.8946820483788378,0.9314581095801334,4.1741488513711404,1.3608471898271446,1.5123135598255488,2.571164171518547,1.6784829749099937,2.437796955736108,2.32510495945461,2.707292116344476,1.506019005175895,0.5940220907612571,0.9307841801672958,0.7942445136699141,1.4829854194932652,0.7915567300565924,1.6471381855659941,0.90220609301579
2011-03-31,0.8153506488311028,0.8635689329570564,4.398992371952927,1.3677136796045202,1.53167367879869,2.524551189900609,1.6862157950656436,2.373624968548201,2.3264799413731247,2.644007468539989,1.5052412668074104,0.5764648558055105,0.9280972250828868,0.7723731174643309,1.4735813934093136,0.7704848300336248,1.735862464865641,0.8836737528703004
2011-04-30,0.8226356576673103,0.8467973419603547,4.4095862624500315,1.3573353421932377,1.5974927540023642,2.655920377601558,1.7272094377869522,2.4528463263058473,2.4716947823170536,2.738285237087442,1.546380133914863,0.5851352076266323,0.9541419187657769,0.7864175246835533,1.5163562234243053,0.7845501543909402,1.7400428624012376,0.9225307120183559
2011-05-31,0.8197124117314774,0.8333234894572691,4.2941748043349905,1.326540429933509,1.5752557463381838,2.6071461720972158,1.7425588215941004,2.4637429023408273,2.5606977905927932,2.7253320871395617,1.5299652993557227,0.5740806161679738,0.952652566026489,0.7764373641757087,1.5164676879021155,0.7746143068187443,1.6945009743464574,0.9116661396631712
2011-06-30,0.8427613682438457,0.8408945912239906,4.258764743383422,1.292351415598973,1.5744965186847515,2.629854692345733,1.7229085362061376,2.4586069671451467,2.471596158360013,2.567280741559861,1.5149735423198445,0.5616386161011238,0.9468602835055681,0.7648259403477135,1.5072496183951185,0.7614785682238905,1.6805280027004201,0.8953615308039184
2011-07-31,0.8602878453879506,0.8298483167693652,4.013279728757076,1.2487958969296564,1.5299196344642767,2.5457426030204697,1.6288716035804542,2.315388057911389,2.408241767783367,2.3641017244908564,1.5006036505582276,0.5405372618926694,0.9224224163303694,0.7324754281484533,1.4715058411623765,0.7284541907406872,1.5836584956529034,0.8480410340158029
2011-08-31,0.7961832622146549,0.7624326098912863,3.8285919653119276,1.2225097622844365,1.2265387358952762,2.1463022144802983,1.406411334289916,2.095009638675002,2.0277866904059403,2.2509439679944494,1.3419529465189552,0.4946759267909511,0.8118683559260934,0.6730128372740517,1.2945163129299126,0.6710790221077306,1.5107798613710048,0.7149789405726673
2011-09-30,0.7982413205375873,0.7596885728294552,3.571152667104882,1.1442395455747796,1.1552613192027301,2.0264727840927392,1.2904737568144067,1.9270882606701623,1.9606024963222364,2.224123885909812,1.2829629423642228,0.46561680276904543,0.7736707420064441,0.6422487772535113,1.2369134566090292,0.6404547772530076,1.4091931394689226,0.6750612073616113
2011-10-31,0.7900749187023363,0.757903106679318,3.804142355886723,1.2229794835319585,1.2550414004099268,2.2298112798584824,1.3680111509101025,2.06979954348556,2.01967219749286,2.320812721818919,1.3798196620993541,0.4927913389572159,0.8132683891002782,0.6789314218248035,1.2963578147377133,0.6766772741401091,1.5011319339155187,0.7320560428995473
2011-11-30,0.7518581510236314,0.7205385960714269,3.6809666722988603,1.1797321290000415,1.2041456382498628,2.2090850782871185,1.28023140588535,2.001686683013218,1.9259379877039904,2.2768895078655325,1.3503085486394066,0.4821422855860526,0.7789392864169323,0.6599891685362897,1.2413665115435732,0.6578196477011408,1.4525262470569589,0.7222121222595153
2011-12-31,0.7632971708789257,0.721101958233002,3.7282268699818433,1.158259002277089,1.151974054987371,2.1580021553008666,1.2520664255384752,1.9980890662381459,1.9839734569823244,2.356322028575186,1.352402388704412,0.4782127463225015,0.7782137178687096,0.6582726586454953,1.2425726416201905,0.6567806438800251,1.4711753367355571,0.7174774976763632
2012-01-31,0.7723669356195054,0.7413394269439448,4.035467886230535,1.2161373064470886,1.2838227764233667,2.3530968478194154,1.3504923701585207,2.107107689740068,2.0717738970208526,2.3951127091077757,1.4161110155224745,0.48568330279990796,0.827334536136074,0.6862586402459282,1.3166506093353538,0.6833477091644037,1.592414043848047,0.7823412196398996
2012-02-29,0.8094131830569227,0.8109440199710266,4.057481267487738,1.2434276589767692,1.3518310929035353,2.4858987262806975,1.4092178632471777,2.2060327713563854,2.142735940717405,2.481114796963158,1.4800787743313835,0.5006083978894122,0.8589525869270217,0.7190107080518842,1.3676500766735125,0.7149188458428213,1.6011006245506616,0.8191906233173355
2012-03-31,0.8506683629153977,0.8381099573764585,4.041165102821728,1.2561050875089868,1.3633451015822742,2.5184419676381107,1.4006159685085744,2.2026570427119663,2.188767955247384,2.534698700878961,1.4904441954952135,0.49177804119967594,0.8700971282582827,0.726106513080619,1.3880383605500397,0.7216891534029336,1.594662191514298,0.8299147601820066
2012-04-30,0.820993479133805,0.7905627089237516,3.9393893717898276,1.2664130845345194,1.3055204429873004,2.481383727738886,1.299427860590433,2.104536660328556,2.1105031076935417,2.511321813668057,1.4739998364489393,0.4820239270472728,0.8379733056731583,0.7095460262063416,1.3374627591152959,0.7061549550037343,1.5545010235934484,0.8177027732972837
2012-05-31,0.7418856070959594,0.7096807290264957,3.6791244704503088,1.1789211117644873,1.196467674281908,2.3277424423616835,1.2173435949259157,2.0170824261614775,1.9957991622035915,2.425156095165816,1.3502087686639395,0.44664485133247317,0.7754804184514015,0.6643034396444907,1.2373082201692756,0.6618613778891365,1.458883771047421,0.7670725931516362
2012-06-30,0.7957273596756834,0.7568262029698224,3.810109015107902,1.1809016784413024,1.1893826050249554,2.36513965488324,1.2597558328436078,2.131708211907222,2.0036297635296374,2.4857060575180516,1.4219523452037666,0.46434968263304083,0.8005741043742145,0.6870682757341292,1.2788840354643545,0.683971415327545,1.510823091935798,0.7793962833776256
2012-07-31,0.7670726498606899,0.7263693760621147,4.026032980240526,1.2252291745435182,1.2591977409269777,2.4822899438097945,1.3034692543089992,2.18613788824809,2.118695402880851,2.6021175410084774,1.452200927789403,0.4654963720376748,0.8262939268723887,0.7009998926208965,1.3172816588395204,0.6986444707755366,1.5969067532279546,0.8171105103530875
2012-08-31,0.7700967179242599,0.7235835792959099,4.087503881490682,1.2499239825092718,1.3336434675684257,2.5371754902734382,1.3994286999930037,2.2661675748669956,2.182783291227509,2.598719179314292,1.5149224004994455,0.4685205183888179,0.857333676619401,0.7103733449186709,1.365027634838946,0.7075835040145867,1.6304368732970647,0.8258291299634603
2012-09-30,0.7748131130076911,0.7358893399623162,4.125616709389568,1.2727341355314123,1.3761524357445536,2.6044842023697927,1.4023507324955478,2.2587859860715382,2.2397102068256034,2.6483321745008284,1.5287000045363366,0.46895302776363257,0.8694200153490743,0.7196723780954577,1.3840883221886853,0.716715002790999,1.6456394423351903,0.8448979863906464
2012-10-31,0.7594563938391399,0.7396240663164855,4.29616979900846,1.3103703732260032,1.3840206586602777,2.650254453798665,1.4152852140374945,2.3064000884183913,2.2579239304464025,2.687456263120557,1.5358313877849834,0.46942623587315313,0.8765577043637804,0.730357307352999,1.393920449306989,0.727376790574415,1.6905263755229267,0.85894303877743
2012-11-30,0.7711920630642456,0.7754872142688523,4.331148980424852,1.3121016011483204,1.4436462086842021,2.7088138023961688,1.5010749109167039,2.397804769462424,2.3696544692451527,2.7684766257489297,1.585242089248763,0.47473710256355345,0.9070835807452187,0.7489810880227619,1.4421829187774013,0.7453219261194269,1.7437619489226537,0.880518094529989
2012-12-31,0.7925411462845301,0.8429510723556348,4.489797444143238,1.3544825576847372,1.495372575393823,2.771076160899335,1.5500970755415666,2.445311944622132,2.3682471097208704,2.7723228892903675,1.5840915415843893,0.47503285025476044,0.9269610444067841,0.7694664277580003,1.4721615449454273,0.7641213580037461,1.7765832307662457,0.8939629032051445
2013-01-31,0.8313625218936497,0.9201600058575201,4.6341580926844514,1.421331111103592,1.5419578443402282,2.8511378919998247,1.602176129944377,2.5219388800218745,2.5417838555365204,2.968212340365271,1.6302648222572602,0.49914400146610577,0.9653235227100904,0.8108369366587862,1.5349810195494407,0.8055328969764084,1.8713421590787471,0.9331573215373459
2013-02-28,0.8482390916066173,0.9560978282030462,4.89338423763248,1.4946703316271486,1.5012092050302808,2.8631384430661435,1.5656684575455995,2.5417343190611494,2.5540162959900283,3.061609468697707,1.6314190175026435,0.5077725077862791,0.9705597082828432,0.8313059409614768,1.5441089591570285,0.8264631718372313,1.933383160602939,0.946858172018712
2013-03-31,0.8846894477681418,1.0264194370332282,4.8116846540753535,1.463209214281995,1.5163577753909876,2.8788220958762767,1.5881456532248608,2.566498855173368,2.6474573895350826,3.140403327681506,1.6768481226280751,0.5095023354381342,0.9891872387455921,0.8447267535144505,1.5766296048849524,0.8384377535558435,1.95396874311733,0.9600485335965132
2013-04-30,0.9627759171027284,1.1491948465688755,4.78056796734104,1.5173963884366213,1.52930383765925,2.9152676484014934,1.6350090651896767,2.652811591685537,2.64985664726868,3.2056455590789223,1.6887586927780063,0.5088201209848225,1.0102655713714082,0.8760344239354897,1.6133055813996093,0.8672607169434897,1.9471758818819098,0.9809558592620214
2013-05-31,0.9738224648453351,1.1187804413540858,4.336816380441438,1.4484037044493965,1.6315571679465715,3.064719279351712,1.7286372317336816,2.763346558337294,2.7265111873683305,3.2203763278201274,1.7540786723598993,0.5171840226334433,1.0288517615202282,0.8821712931983033,1.6437077370718962,0.8725118339023208,1.874927395002384,0.9954666327029945
2013-06-30,0.9477068204062631,1.1161531996529568,4.100957381259349,1.411961596297185,1.5568302991528447,2.9523028735902592,1.6370025138762634,2.6420641938425975,2.6023866291939686,3.113713392277538,1.6385684855787606,0.48923376839544924,0.9788853880662143,0.8534649399960276,1.5649766122210416,0.8432969382952505,1.7814035061912679,0.9586383474396643
